Date time, Open, High, Low, Close, MA9, MA26, MA52, MA104, RSI
2022.04.18 00:00:00,1.30508000,1.30637000,1.30048000,1.30133000,1.30520000,1.31046077,1.32611827,1.33443096,38.24300018
2022.04.19 00:00:00,1.30071000,1.30407000,1.29805000,1.29969000,1.30443444,1.31043385,1.32509788,1.33411385,37.26383643
2022.04.20 00:00:00,1.29942000,1.30708000,1.29876000,1.30667000,1.30434778,1.31054769,1.32419615,1.33386942,45.53232004
2022.04.21 00:00:00,1.30668000,1.30902000,1.30224000,1.30293000,1.30430667,1.31010038,1.32320692,1.33358269,42.25755921
2022.04.22 00:00:00,1.30279000,1.30349000,1.28230000,1.28380000,1.30218111,1.30890346,1.32187058,1.33312577,30.46387068
2022.04.25 00:00:00,1.28332000,1.28430000,1.26974000,1.27394000,1.29929000,1.30722308,1.32029846,1.33258817,26.54008046
2022.04.26 00:00:00,1.27374000,1.27724000,1.25709000,1.25733000,1.29325444,1.30495000,1.31840058,1.33191288,21.40828022
2022.04.27 00:00:00,1.25717000,1.26019000,1.25026000,1.25441000,1.28735222,1.30219615,1.31650423,1.33118413,20.57282993
2022.04.28 00:00:00,1.25397000,1.25701000,1.24112000,1.24574000,1.28064889,1.29933077,1.31442788,1.33044115,18.55455569
2022.04.29 00:00:00,1.24561000,1.26146000,1.24431000,1.25765000,1.27579556,1.29699962,1.31249096,1.32978135,29.63980967
2022.05.02 00:00:00,1.25813000,1.25968000,1.24729000,1.24896000,1.27015889,1.29433038,1.31032558,1.32905779,26.46465938
2022.05.03 00:00:00,1.24880000,1.25674000,1.24702000,1.24980000,1.26384000,1.29205500,1.30822115,1.32837971,27.06328413
2022.05.04 00:00:00,1.24933000,1.26381000,1.24510000,1.26346000,1.25945444,1.29029731,1.30636365,1.32781779,37.34698429
2022.05.05 00:00:00,1.26261000,1.26333000,1.23250000,1.23613000,1.25415778,1.28733000,1.30400981,1.32695087,28.68547992
2022.05.06 00:00:00,1.23580000,1.23801000,1.22756000,1.23353000,1.24966778,1.28425269,1.30168769,1.32610500,28.52694133
2022.05.09 00:00:00,1.23415000,1.24061000,1.22606000,1.23304000,1.24696889,1.28125038,1.29967615,1.32524087,27.94281249
2022.05.10 00:00:00,1.23299000,1.23759000,1.22912000,1.23145000,1.24441778,1.27817577,1.29757000,1.32433000,27.42726662
2022.05.11 00:00:00,1.23122000,1.24001000,1.22373000,1.22490000,1.24210222,1.27500885,1.29532212,1.32329817,25.48178530
2022.05.12 00:00:00,1.22439000,1.22517000,1.21647000,1.22007000,1.23792667,1.27168154,1.29316212,1.32230269,24.28322486
2022.05.13 00:00:00,1.21996000,1.22599000,1.21552000,1.22586000,1.23536000,1.26854346,1.29095808,1.32139106,28.36234752
2022.05.16 00:00:00,1.22388000,1.23296000,1.22171000,1.23214000,1.23339778,1.26580654,1.28898596,1.32048481,33.67573323
2022.05.17 00:00:00,1.23180000,1.24986000,1.23121000,1.24910000,1.23180222,1.26373615,1.28755846,1.31965625,44.54731141
2022.05.18 00:00:00,1.24881000,1.25007000,1.23299000,1.23400000,1.23156556,1.26119923,1.28609038,1.31862654,38.54951268
2022.05.19 00:00:00,1.23386000,1.25247000,1.23339000,1.24678000,1.23303778,1.25870423,1.28487481,1.31773288,45.20021633
2022.05.20 00:00:00,1.24636000,1.25000000,1.24371000,1.24907000,1.23481889,1.25645577,1.28354981,1.31681962,45.79270852
2022.05.23 00:00:00,1.24746000,1.26008000,1.24727000,1.25865000,1.23784111,1.25463192,1.28259096,1.31600750,50.70660035
2022.05.24 00:00:00,1.25783000,1.25989000,1.24712000,1.25317000,1.24098222,1.25277962,1.28162019,1.31508740,48.43045357
2022.05.25 00:00:00,1.25294000,1.25905000,1.24810000,1.25734000,1.24512333,1.25115077,1.28079231,1.31419625,50.45152079
2022.05.26 00:00:00,1.25710000,1.26209000,1.25513000,1.26031000,1.24895111,1.24936769,1.27995769,1.31329452,51.98562601
2022.05.27 00:00:00,1.26023000,1.26669000,1.25782000,1.26289000,1.25236778,1.24782769,1.27896404,1.31247750,52.68496906
2022.05.30 00:00:00,1.26182000,1.26595000,1.26162000,1.26502000,1.25413667,1.24710538,1.27800442,1.31163327,54.21067354
2022.05.31 00:00:00,1.26472000,1.26533000,1.25602000,1.26013000,1.25704000,1.24657423,1.27689865,1.31071731,51.21509685
2022.06.01 00:00:00,1.25976000,1.26163000,1.24585000,1.24850000,1.25723111,1.24623462,1.27559231,1.30971115,45.08396506
2022.06.02 00:00:00,1.24837000,1.25864000,1.24686000,1.25763000,1.25818222,1.24635846,1.27427731,1.30873596,50.07457841
2022.06.03 00:00:00,1.25724000,1.25894000,1.24849000,1.24854000,1.25705889,1.24646615,1.27289846,1.30768712,45.78664999
2022.06.06 00:00:00,1.24869000,1.25770000,1.24755000,1.25296000,1.25703556,1.24628577,1.27164269,1.30662519,48.24551964
2022.06.07 00:00:00,1.25308000,1.25995000,1.24300000,1.25902000,1.25722222,1.24667269,1.27050154,1.30555750,51.31522363
2022.06.08 00:00:00,1.25879000,1.25974000,1.25131000,1.25336000,1.25645000,1.24680962,1.26943231,1.30443106,48.25018256
2022.06.09 00:00:00,1.25313000,1.25585000,1.24872000,1.24912000,1.25492000,1.24625808,1.26827769,1.30328856,45.98703562
2022.06.10 00:00:00,1.24881000,1.25177000,1.23011000,1.23103000,1.25114333,1.24606192,1.26669596,1.30200548,38.40842285
2022.06.13 00:00:00,1.23150000,1.23197000,1.21063000,1.21328000,1.24593778,1.24528308,1.26476788,1.30060048,32.04432173
2022.06.14 00:00:00,1.21283000,1.22077000,1.19334000,1.19961000,1.24050556,1.24399731,1.26262385,1.29904750,28.48017467
2022.06.15 00:00:00,1.19952000,1.22046000,1.19873000,1.21786000,1.23608667,1.24347462,1.26082519,1.29768240,38.58532377
2022.06.16 00:00:00,1.21784000,1.24060000,1.20410000,1.23491000,1.23457222,1.24385962,1.25943423,1.29652644,46.14978418
2022.06.17 00:00:00,1.23470000,1.23666000,1.21722000,1.22173000,1.23110222,1.24392346,1.25780250,1.29530558,41.81682570
2022.06.20 00:00:00,1.22150000,1.22802000,1.21985000,1.22508000,1.22733111,1.24389346,1.25621846,1.29410202,43.24752397
2022.06.21 00:00:00,1.22480000,1.23240000,1.22405000,1.22790000,1.22450222,1.24373038,1.25476846,1.29296423,44.32403234
2022.06.22 00:00:00,1.22716000,1.23146000,1.21609000,1.22621000,1.22195667,1.24285000,1.25329308,1.29188760,43.82642605
2022.06.23 00:00:00,1.22584000,1.22947000,1.21695000,1.22612000,1.22141111,1.24254692,1.25187308,1.29079817,43.87302409
2022.06.24 00:00:00,1.22597000,1.23211000,1.22401000,1.22714000,1.22295111,1.24179154,1.25024788,1.28966904,44.14310133
2022.06.27 00:00:00,1.22639000,1.23322000,1.22378000,1.22654000,1.22594333,1.24092500,1.24869038,1.28846077,44.16711410
2022.06.28 00:00:00,1.22645000,1.22913000,1.21807000,1.21817000,1.22597778,1.23936808,1.24700000,1.28711971,40.44673446
2022.06.29 00:00:00,1.21812000,1.22126000,1.21057000,1.21206000,1.22343889,1.23778692,1.24528327,1.28570077,37.91466041
2022.06.30 00:00:00,1.21199000,1.21883000,1.20918000,1.21778000,1.22300000,1.23626538,1.24370808,1.28440298,41.37199929
2022.07.01 00:00:00,1.21725000,1.21775000,1.19755000,1.20932000,1.22124889,1.23430423,1.24183596,1.28301606,38.55027520
2022.07.04 00:00:00,1.21009000,1.21651000,1.20839000,1.21040000,1.21930444,1.23228538,1.24005654,1.28163173,38.92777651
2022.07.05 00:00:00,1.21064000,1.21253000,1.18985000,1.19562000,1.21590556,1.22961615,1.23836077,1.28011567,32.98072483
2022.07.06 00:00:00,1.19541000,1.19895000,1.18756000,1.19227000,1.21214444,1.22700615,1.23679019,1.27854433,31.78513632
2022.07.07 00:00:00,1.19192000,1.20296000,1.19082000,1.20208000,1.20936000,1.22522077,1.23572769,1.27706413,38.56922812
2022.07.08 00:00:00,1.20196000,1.20561000,1.19191000,1.20333000,1.20678111,1.22313231,1.23474538,1.27562481,38.62574012
2022.07.11 00:00:00,1.20150000,1.20363000,1.18664000,1.18913000,1.20355444,1.22084731,1.23365673,1.27404231,33.74965156
2022.07.12 00:00:00,1.18870000,1.19159000,1.18074000,1.18861000,1.20094889,1.21837231,1.23232904,1.27241000,33.60642311
2022.07.13 00:00:00,1.18832000,1.19674000,1.18271000,1.18894000,1.19774444,1.21567692,1.23117481,1.27075019,33.84584915
2022.07.14 00:00:00,1.18865000,1.18919000,1.17599000,1.18240000,1.19475333,1.21294769,1.22987865,1.26904990,31.34361099
2022.07.15 00:00:00,1.18212000,1.18746000,1.18039000,1.18632000,1.19207778,1.21053231,1.22839519,1.26737942,34.75771797
2022.07.18 00:00:00,1.18654000,1.20333000,1.18612000,1.19513000,1.19202333,1.20915154,1.22760673,1.26580827,40.97355402
2022.07.19 00:00:00,1.19491000,1.20455000,1.19243000,1.19930000,1.19280444,1.20861385,1.22694846,1.26431808,43.94626270
2022.07.20 00:00:00,1.19933000,1.20367000,1.19533000,1.19743000,1.19228778,1.20853000,1.22626365,1.26296990,42.72919123
2022.07.21 00:00:00,1.19708000,1.20041000,1.18894000,1.19938000,1.19184889,1.20781923,1.22564692,1.26160846,44.12940105
2022.07.22 00:00:00,1.19902000,1.20637000,1.19159000,1.20048000,1.19311000,1.20649500,1.22517731,1.26024971,44.67593477
2022.07.25 00:00:00,1.19971000,1.20868000,1.19600000,1.20429000,1.19485222,1.20582423,1.22487385,1.25901798,47.86145208
2022.07.26 00:00:00,1.20400000,1.20900000,1.19636000,1.20284000,1.19639667,1.20496885,1.22443115,1.25769462,46.86033782
2022.07.27 00:00:00,1.20258000,1.21862000,1.20203000,1.21558000,1.20008333,1.20449500,1.22411269,1.25654933,55.65282716
2022.07.28 00:00:00,1.21529000,1.21916000,1.21031000,1.21782000,1.20358333,1.20417231,1.22351115,1.25553481,57.12974862
2022.07.29 00:00:00,1.21770000,1.22456000,1.20631000,1.21822000,1.20614889,1.20386846,1.22320769,1.25464904,56.22317130
2022.08.01 00:00:00,1.21680000,1.22934000,1.21550000,1.22483000,1.20898556,1.20377962,1.22278558,1.25383019,61.18998972
2022.08.02 00:00:00,1.22451000,1.22786000,1.21581000,1.21647000,1.21110111,1.20339231,1.22215865,1.25285423,54.52458985
2022.08.03 00:00:00,1.21652000,1.22078000,1.20998000,1.21462000,1.21279444,1.20325577,1.22131192,1.25195144,52.64735276
2022.08.04 00:00:00,1.21412000,1.22165000,1.20644000,1.21586000,1.21450333,1.20340192,1.22059442,1.25110731,53.63407594
2022.08.05 00:00:00,1.21552000,1.21689000,1.20033000,1.20730000,1.21483778,1.20299885,1.21963212,1.25021221,46.65052651
2022.08.08 00:00:00,1.20633000,1.21379000,1.20470000,1.20806000,1.21541778,1.20295038,1.21862731,1.24929250,47.67260127
2022.08.09 00:00:00,1.20770000,1.21303000,1.20629000,1.20770000,1.21454222,1.20284654,1.21756596,1.24826500,47.39052532
2022.08.10 00:00:00,1.20736000,1.22770000,1.20644000,1.22141000,1.21494111,1.20383846,1.21672731,1.24736587,58.10662765
2022.08.11 00:00:00,1.22189000,1.22493000,1.21820000,1.22027000,1.21516889,1.20491538,1.21596077,1.24642971,56.26375845
2022.08.12 00:00:00,1.21966000,1.22170000,1.20998000,1.21354000,1.21391444,1.20535615,1.21528846,1.24544038,50.93689683
2022.08.15 00:00:00,1.21313000,1.21482000,1.20497000,1.20535000,1.21267889,1.20543385,1.21428308,1.24428019,45.36863213
2022.08.16 00:00:00,1.20524000,1.21177000,1.20076000,1.20958000,1.21211889,1.20622038,1.21353385,1.24321615,48.54433940
2022.08.17 00:00:00,1.20939000,1.21433000,1.20278000,1.20471000,1.21088000,1.20683962,1.21260596,1.24212433,45.14571199
2022.08.18 00:00:00,1.20442000,1.20796000,1.19223000,1.19295000,1.20928556,1.20699385,1.21133538,1.24091846,38.39483524
2022.08.19 00:00:00,1.19279000,1.19356000,1.17918000,1.18253000,1.20644889,1.20699885,1.20997327,1.23970279,33.63177632
2022.08.22 00:00:00,1.18254000,1.18366000,1.17419000,1.17657000,1.20299000,1.20662385,1.20857808,1.23842788,31.12456292
2022.08.23 00:00:00,1.17639000,1.18777000,1.17171000,1.18334000,1.19876000,1.20617038,1.20766096,1.23717846,36.57392798
2022.08.24 00:00:00,1.18291000,1.18382000,1.17557000,1.17964000,1.19424556,1.20541423,1.20701404,1.23589096,34.95319602
2022.08.25 00:00:00,1.17932000,1.18644000,1.17832000,1.18322000,1.19087667,1.20486769,1.20669885,1.23466135,38.02165205
2022.08.26 00:00:00,1.18318000,1.19008000,1.17330000,1.17376000,1.18736667,1.20388231,1.20585077,1.23333798,33.30720812
2022.08.29 00:00:00,1.17286000,1.17441000,1.16481000,1.17090000,1.18306889,1.20274462,1.20461981,1.23202702,32.34030421
2022.08.30 00:00:00,1.17056000,1.17605000,1.16213000,1.16544000,1.17870556,1.20125038,1.20353731,1.23066990,29.92588722
2022.08.31 00:00:00,1.16462000,1.16935000,1.15989000,1.16207000,1.17527444,1.19968231,1.20232558,1.22927202,28.83304880
2022.09.01 00:00:00,1.16181000,1.16209000,1.14987000,1.15443000,1.17215222,1.19733038,1.20091269,1.22784058,26.06969620
2022.09.02 00:00:00,1.15420000,1.15887000,1.14956000,1.15122000,1.16933556,1.19476885,1.19947058,1.22638183,23.99704993
2022.09.05 00:00:00,1.14806000,1.15213000,1.14432000,1.15167000,1.16581667,1.19220923,1.19803885,1.22495596,25.50570438
2022.09.06 00:00:00,1.15161000,1.16090000,1.14936000,1.15185000,1.16272889,1.18940231,1.19659096,1.22341942,25.55623565
2022.09.07 00:00:00,1.15143000,1.15395000,1.14049000,1.15332000,1.15940667,1.18697346,1.19518288,1.22193663,27.38124210
2022.09.08 00:00:00,1.15318000,1.15607000,1.14599000,1.15012000,1.15678000,1.18449269,1.19387423,1.22043712,25.85611590
2022.09.09 00:00:00,1.14972000,1.16480000,1.14966000,1.15861000,1.15541444,1.18229077,1.19284635,1.21906481,39.42567564
2022.09.12 00:00:00,1.16259000,1.17106000,1.16002000,1.16808000,1.15570778,1.18078231,1.19189058,1.21779933,44.11666786
2022.09.13 00:00:00,1.16809000,1.17381000,1.14915000,1.14921000,1.15427889,1.17851885,1.19073462,1.21628529,34.27331947
2022.09.14 00:00:00,1.14916000,1.15896000,1.14795000,1.15392000,1.15422222,1.17645038,1.18964846,1.21485250,37.81242407
2022.09.15 00:00:00,1.15353000,1.15551000,1.14615000,1.14685000,1.15373667,1.17358269,1.18871058,1.21353567,34.61438514
2022.09.16 00:00:00,1.14637000,1.14803000,1.13505000,1.14226000,1.15269111,1.17058231,1.18774885,1.21226952,32.48211993
2022.09.19 00:00:00,1.14126000,1.14416000,1.13553000,1.14322000,1.15173222,1.16787769,1.18661692,1.21117231,33.57910674
2022.09.20 00:00:00,1.14290000,1.14606000,1.13573000,1.13799000,1.15002889,1.16528692,1.18536038,1.21005288,31.31242951
2022.09.21 00:00:00,1.13765000,1.13841000,1.12357000,1.12682000,1.14744000,1.16210385,1.18416212,1.20890942,27.13465777
2022.09.22 00:00:00,1.12650000,1.13644000,1.12114000,1.12539000,1.14374889,1.15905308,1.18294635,1.20763769,27.12096661
2022.09.23 00:00:00,1.12576000,1.12741000,1.08387000,1.08448000,1.13446000,1.15488115,1.18093750,1.20605615,16.43822745
2022.09.26 00:00:00,1.07979000,1.09296000,1.03525000,1.06896000,1.12554333,1.15051308,1.17875596,1.20431731,14.80922242
2022.09.27 00:00:00,1.06771000,1.08373000,1.06486000,1.07290000,1.11654111,1.14652577,1.17657481,1.20248500,17.83366699
2022.09.28 00:00:00,1.07285000,1.09152000,1.05389000,1.08880000,1.11009111,1.14288962,1.17453000,1.20106837,28.30120648
2022.09.29 00:00:00,1.08861000,1.11191000,1.07618000,1.11163000,1.10668778,1.14027385,1.17284404,1.19989625,39.97747797
2022.09.30 00:00:00,1.11099000,1.12340000,1.10247000,1.11541000,1.10359778,1.13766577,1.17126673,1.19876519,42.40350193
2022.10.03 00:00:00,1.11651000,1.13340000,1.10855000,1.13224000,1.10295889,1.13606885,1.16997558,1.19781125,48.75894384
2022.10.04 00:00:00,1.13188000,1.14889000,1.12800000,1.14738000,1.10524333,1.13516423,1.16895442,1.19706587,54.11091488
2022.10.05 00:00:00,1.14706000,1.14954000,1.12269000,1.13253000,1.10603667,1.13389846,1.16757442,1.19622413,48.74491923
2022.10.06 00:00:00,1.13225000,1.13829000,1.11127000,1.11577000,1.10951333,1.13211769,1.16590000,1.19516558,43.51387805
2022.10.07 00:00:00,1.11557000,1.12248000,1.10551000,1.10859000,1.11391667,1.13035462,1.16384250,1.19397760,41.57063438
2022.10.10 00:00:00,1.10874000,1.11105000,1.10195000,1.10541000,1.11752889,1.12859269,1.16168077,1.19259596,40.65264324
2022.10.11 00:00:00,1.10555000,1.11794000,1.09519000,1.09668000,1.11840444,1.12647769,1.15934346,1.19127558,37.98169417
2022.10.12 00:00:00,1.09627000,1.11334000,1.09227000,1.10983000,1.11820444,1.12486154,1.15713192,1.18995875,43.70359937
2022.10.13 00:00:00,1.10983000,1.13798000,1.10572000,1.13227000,1.12007778,1.12405192,1.15551269,1.18883567,51.30539093
2022.10.14 00:00:00,1.13105000,1.13658000,1.11517000,1.11777000,1.11847000,1.12280769,1.15365019,1.18748106,48.51601868
2022.10.17 00:00:00,1.12198000,1.14398000,1.12071000,1.13582000,1.11718556,1.12193115,1.15211096,1.18635269,52.50802404
2022.10.18 00:00:00,1.13502000,1.14096000,1.12551000,1.13218000,1.11714667,1.12055038,1.15066635,1.18514923,51.26349630
2022.10.19 00:00:00,1.13130000,1.13580000,1.11845000,1.12166000,1.11780111,1.11949077,1.14900481,1.18381606,48.11018355
2022.10.20 00:00:00,1.12158000,1.13360000,1.11709000,1.12352000,1.11946000,1.11832154,1.14738596,1.18247596,48.69381180
2022.10.21 00:00:00,1.12326000,1.13143000,1.10601000,1.12928000,1.12211222,1.11764577,1.14561423,1.18117077,54.03664199
2022.10.24 00:00:00,1.13857000,1.14063000,1.12574000,1.12768000,1.12555667,1.11708500,1.14383365,1.17989721,50.01226900
2022.10.25 00:00:00,1.12712000,1.14988000,1.12695000,1.14694000,1.12968000,1.11722808,1.14255288,1.17892067,56.81314977
2022.10.26 00:00:00,1.14683000,1.16382000,1.14300000,1.16268000,1.13305889,1.11817769,1.14173231,1.17800769,60.92025462
2022.10.27 00:00:00,1.16162000,1.16447000,1.15485000,1.15630000,1.13734000,1.11931154,1.14070769,1.17712077,58.45485296
2022.10.28 00:00:00,1.15574000,1.16232000,1.15031000,1.16137000,1.14017889,1.12069538,1.13987423,1.17624010,58.97584462
2022.10.31 00:00:00,1.15869000,1.16134000,1.14598000,1.14658000,1.14177889,1.12308385,1.13898250,1.17515894,54.05630690
2022.11.01 00:00:00,1.14658000,1.15661000,1.14368000,1.14877000,1.14479111,1.12615346,1.13833327,1.17415327,54.62757455
2022.11.02 00:00:00,1.14839000,1.15644000,1.13870000,1.13892000,1.14650222,1.12869269,1.13760923,1.17309365,50.81323759
2022.11.03 00:00:00,1.13882000,1.14217000,1.11512000,1.11598000,1.14502444,1.12973808,1.13631385,1.17198740,43.09508050
2022.11.04 00:00:00,1.11600000,1.13816000,1.11469000,1.13733000,1.14609667,1.13072654,1.13550019,1.17125712,48.56408242
2022.11.07 00:00:00,1.13094000,1.15413000,1.12899000,1.15133000,1.14658444,1.13210808,1.13488692,1.17079288,54.76051540
2022.11.08 00:00:00,1.15102000,1.15987000,1.14295000,1.15428000,1.14565111,1.13295577,1.13451231,1.17018154,55.47837644
2022.11.09 00:00:00,1.15362000,1.15663000,1.13333000,1.13549000,1.14333889,1.13249846,1.13383135,1.16922558,49.18591954
2022.11.10 00:00:00,1.13519000,1.17309000,1.13504000,1.17139000,1.14445222,1.13399308,1.13394577,1.16874154,58.68515838
2022.11.11 00:00:00,1.17035000,1.18548000,1.16467000,1.18317000,1.14851778,1.13658538,1.13435154,1.16833856,60.67672849
2022.11.14 00:00:00,1.18043000,1.18283000,1.17094000,1.17573000,1.15151333,1.13916769,1.13476115,1.16783692,58.98027765
2022.11.15 00:00:00,1.17543000,1.20290000,1.17403000,1.18651000,1.15680111,1.14228692,1.13543981,1.16745519,61.43966900
2022.11.16 00:00:00,1.18615000,1.19418000,1.18307000,1.19133000,1.16517333,1.14592731,1.13620250,1.16712067,62.48825924
2022.11.17 00:00:00,1.19088000,1.19576000,1.17624000,1.18610000,1.17059222,1.14886077,1.13686115,1.16672606,60.63105422
2022.11.18 00:00:00,1.18605000,1.19506000,1.18568000,1.18841000,1.17471222,1.15102000,1.13753596,1.16635942,61.54402142
2022.11.21 00:00:00,1.18952000,1.18967000,1.17779000,1.18233000,1.17782889,1.15350308,1.13815538,1.16601481,58.46368874
2022.11.22 00:00:00,1.18169000,1.19022000,1.18164000,1.18831000,1.18369778,1.15552192,1.13872654,1.16578644,60.45423919
2022.11.23 00:00:00,1.18832000,1.20807000,1.18725000,1.20533000,1.18746889,1.15833538,1.13944288,1.16566673,64.75578048
2022.11.24 00:00:00,1.20497000,1.21533000,1.20466000,1.21164000,1.19063222,1.16179615,1.14064346,1.16568904,66.08678798
2022.11.25 00:00:00,1.21092000,1.21275000,1.20574000,1.20913000,1.19434333,1.16508885,1.14170519,1.16567683,64.00840753
2022.11.28 00:00:00,1.20668000,1.21179000,1.19400000,1.19554000,1.19534667,1.16763731,1.14264154,1.16567606,58.92504339
2022.11.29 00:00:00,1.19541000,1.20641000,1.19446000,1.19518000,1.19577444,1.17023346,1.14365923,1.16570404,58.65035983
2022.11.30 00:00:00,1.19482000,1.20865000,1.18997000,1.20551000,1.19793111,1.17248615,1.14485712,1.16573702,62.03268701
2022.12.01 00:00:00,1.20555000,1.23102000,1.20486000,1.22552000,1.20205444,1.17490308,1.14654038,1.16595038,67.11413128
2022.12.02 00:00:00,1.22512000,1.22993000,1.21341000,1.22901000,1.20724111,1.17769962,1.14850558,1.16633385,67.28076738
2022.12.05 00:00:00,1.22737000,1.23438000,1.21611000,1.21907000,1.21065889,1.17991885,1.15030712,1.16662673,62.99944810
2022.12.06 00:00:00,1.21866000,1.22691000,1.21273000,1.21318000,1.21153111,1.18248038,1.15278212,1.16685981,60.29709419
2022.12.07 00:00:00,1.21296000,1.22343000,1.21062000,1.22035000,1.21249889,1.18523346,1.15569346,1.16722471,62.48382820
2022.12.08 00:00:00,1.22017000,1.22469000,1.21546000,1.22363000,1.21411000,1.18849154,1.15859212,1.16758346,63.35870089
